timestamp,temp,hum,press,light,airq,rain,in_temp,in_hum,cputemp
2021-03-21 04:43:50 UTC,26.1,93.7,1731.48,6.7,3632,25360,32,57,46.16
2021-03-21 04:27:59 UTC,26.6,92.7,1732.32,6.7,3760,25472,32,57,46.16
2021-03-21 04:34:20 UTC,26.5,93,1732.19,6.7,3712,25376,32,57,47.774
2021-03-21 04:33:16 UTC,26.5,93.1,1732.3,6.7,3760,25296,32,57,47.774
2021-03-21 04:26:35 UTC,26.7,92.5,1732.3,6.7,3712,25328,32,57,47.774
2021-03-21 04:14:14 UTC,26.7,92.5,1732.54,6.7,3728,25344,32,57,47.774
2021-03-21 04:18:28 UTC,26.7,92.5,1732.44,6.7,3712,25280,32,57,47.774
2021-03-21 04:18:49 UTC,26.6,92.5,1732.47,6.7,3712,25376,32,57,47.774
2021-03-21 04:28:41 UTC,26.6,92.8,1732.33,6.7,3776,25360,32,57,47.774
2021-03-21 04:10:00 UTC,26.8,92.5,1732.55,6.7,3760,25360,32,57,47.774
2021-03-21 23:11:37 UTC,27.2,93.1,1734.59,6.7,4112,25424,32,57,47.774
2021-03-21 23:11:58 UTC,27.1,93.1,1734.61,6.7,4112,25360,32,57,47.774
2021-03-21 04:32:55 UTC,26.5,93,1732.32,6.7,3760,25344,32,57,47.236
2021-03-21 04:35:02 UTC,26.5,93,1732.16,6.7,3680,25200,32,57,47.236
2021-03-21 04:34:41 UTC,26.5,93,1732.19,6.7,3680,25424,32,57,47.236
2021-03-21 04:33:37 UTC,26.5,93.1,1732.26,6.7,3792,25376,32,57,47.236
2021-03-21 04:39:16 UTC,26.2,93.6,1731.82,6.7,3696,25296,32,57,47.236
2021-03-21 04:41:23 UTC,26.2,93.7,1731.73,6.7,3712,25296,32,57,47.236
2021-03-21 04:41:44 UTC,26.2,93.7,1731.69,6.7,3680,25328,32,57,47.236
2021-03-21 04:24:28 UTC,26.7,92.5,1732.39,6.7,3728,25360,32,57,47.236
2021-03-21 04:25:31 UTC,26.7,92.5,1732.39,6.7,3728,25488,32,57,47.236
2021-03-21 04:14:56 UTC,26.7,92.5,1732.57,6.7,3728,25280,32,57,47.236
2021-03-21 04:24:07 UTC,26.7,92.5,1732.36,6.7,3712,25248,32,57,47.236
2021-03-21 04:11:45 UTC,26.7,92.5,1732.52,6.7,3728,25456,32,57,47.236
2021-03-21 04:20:14 UTC,26.7,92.5,1732.45,6.7,3776,25424,32,57,47.236
2021-03-21 04:23:24 UTC,26.7,92.5,1732.37,6.7,3744,25424,32,57,47.236
2021-03-21 04:23:03 UTC,26.7,92.5,1732.39,6.7,3760,25360,32,57,47.236
2021-03-21 04:25:53 UTC,26.7,92.5,1732.35,6.7,3712,25216,32,57,47.236
2021-03-21 04:18:07 UTC,26.7,92.5,1732.46,6.7,3744,25328,32,57,47.236
2021-03-21 04:19:53 UTC,26.7,92.6,1732.47,6.7,3728,25456,32,57,47.236
2021-03-21 04:17:46 UTC,26.7,92.6,1732.49,6.7,3776,25456,32,57,47.236
2021-03-21 04:22:42 UTC,26.7,92.6,1732.4,6.7,3744,25376,32,57,47.236
2021-03-21 04:19:32 UTC,26.7,92.6,1732.46,6.7,3760,25360,32,57,47.236
2021-03-21 04:23:45 UTC,26.7,92.4,1732.35,6.7,3728,25376,32,57,47.236
2021-03-21 04:20:35 UTC,26.7,92.4,1732.43,6.7,3744,25424,32,57,47.236
2021-03-21 04:37:09 UTC,26.4,93.3,1732,6.7,3744,25392,32,57,47.236
2021-03-21 04:35:45 UTC,26.4,93.1,1731.98,6.7,3696,25328,32,57,47.236
2021-03-21 04:42:05 UTC,26.1,93.5,1731.65,6.7,3632,25216,32,57,47.236
2021-03-21 04:39:58 UTC,26.1,93.6,1731.78,6.7,3648,25312,32,57,47.236
2021-03-21 04:43:29 UTC,26.1,93.7,1731.54,6.7,3680,25280,32,57,47.236
2021-03-21 04:25:10 UTC,26.6,92.5,1732.39,6.7,3760,25392,32,57,47.236
2021-03-21 04:26:14 UTC,26.6,92.5,1732.34,6.7,3744,25408,32,57,47.236
2021-03-21 04:31:31 UTC,26.6,93,1732.33,6.7,3808,25296,32,57,47.236
2021-03-21 04:31:52 UTC,26.6,93,1732.31,6.7,3776,25232,32,57,47.236
2021-03-21 04:32:13 UTC,26.6,93,1732.32,6.7,3792,25312,32,57,47.236
2021-03-21 04:28:20 UTC,26.6,92.8,1732.32,6.7,3776,25376,32,57,47.236
2021-03-21 04:30:27 UTC,26.6,92.8,1732.32,6.7,3776,25408,32,57,47.236
2021-03-21 04:29:23 UTC,26.6,92.8,1732.35,6.7,3776,25424,32,57,47.236
2021-03-21 04:29:45 UTC,26.6,92.8,1732.33,6.7,3776,25456,32,57,47.236
2021-03-21 04:30:06 UTC,26.6,92.8,1732.34,6.7,3792,25264,32,57,47.236
2021-03-21 04:19:10 UTC,26.6,92.6,1732.47,6.7,3744,25312,32,57,47.236
2021-03-21 04:17:25 UTC,26.6,92.6,1732.47,6.7,3776,25264,32,57,47.236
2021-03-21 04:16:42 UTC,26.6,92.6,1732.54,6.7,3744,25472,32,57,47.236
2021-03-21 04:16:21 UTC,26.6,92.6,1732.59,6.7,3792,25328,32,57,47.236
2021-03-21 04:27:17 UTC,26.6,92.6,1732.33,6.7,3744,25328,32,57,47.236
2021-03-21 04:15:39 UTC,26.6,92.6,1732.57,6.7,3744,25344,32,57,47.236
2021-03-21 04:32:34 UTC,26.6,93.1,1732.29,6.7,3744,25392,32,57,47.236
2021-03-21 04:33:58 UTC,26.6,93.1,1732.23,6.7,3776,25328,32,57,47.236
2021-03-21 04:22:21 UTC,26.6,92.4,1732.39,6.7,3728,25264,32,57,47.236
2021-03-21 04:20:56 UTC,26.6,92.4,1732.4,6.7,3712,25296,32,57,47.236
2021-03-21 04:22:00 UTC,26.6,92.4,1732.35,6.7,3712,25376,32,57,47.236
2021-03-21 04:21:39 UTC,26.6,92.4,1732.36,6.7,3728,25360,32,57,47.236
2021-03-21 04:31:09 UTC,26.6,92.9,1732.36,6.7,3792,25360,32,57,47.236
2021-03-21 04:29:02 UTC,26.6,92.9,1732.34,6.7,3776,25344,32,57,47.236
2021-03-21 04:27:38 UTC,26.6,92.7,1732.34,6.7,3744,25216,32,57,47.236
2021-03-21 04:38:12 UTC,26.3,93.3,1731.83,6.7,3664,25344,32,57,47.236
2021-03-21 04:38:33 UTC,26.3,93.4,1731.88,6.7,3648,25376,32,57,47.236
2021-03-21 04:36:48 UTC,26.3,93.2,1731.99,6.7,3728,25360,32,57,47.236
2021-03-21 04:08:35 UTC,26.8,92.5,1732.7,6.7,3744,25408,32,57,47.236
2021-03-21 23:12:40 UTC,27.2,93.1,1734.5,6.7,4112,25360,32,57,47.236
2021-03-21 04:41:02 UTC,26.2,93.6,1731.75,6.7,3696,25328,32,57,46.698
2021-03-21 04:39:37 UTC,26.2,93.6,1731.69,6.7,3648,25312,32,57,46.698
2021-03-21 04:24:49 UTC,26.7,92.5,1732.39,6.7,3728,25344,32,57,46.698
2021-03-21 04:15:18 UTC,26.7,92.6,1732.57,6.7,3728,25344,32,57,46.698
2021-03-21 04:36:27 UTC,26.4,93.3,1731.97,6.7,3680,25376,32,57,46.698
2021-03-21 04:35:23 UTC,26.4,93.1,1732.04,6.7,3664,25232,32,57,46.698
2021-03-21 04:37:51 UTC,26.4,93.4,1731.98,6.7,3696,25392,32,57,46.698
2021-03-21 04:45:15 UTC,26.1,93.8,1731.46,6.7,3696,25360,32,57,46.698
2021-03-21 04:45:36 UTC,26.1,93.8,1731.48,6.7,3680,25280,32,57,46.698
2021-03-21 04:42:26 UTC,26.1,93.6,1731.62,6.7,3696,25280,32,57,46.698
2021-03-21 04:43:08 UTC,26.1,93.7,1731.54,6.7,3680,25344,32,57,46.698
2021-03-21 04:40:19 UTC,26.1,93.7,1731.78,6.7,3712,25280,32,57,46.698
2021-03-21 04:42:47 UTC,26.1,93.7,1731.6,6.7,3696,25360,32,57,46.698
2021-03-21 04:26:56 UTC,26.6,92.6,1732.31,6.7,3696,25296,32,57,46.698
2021-03-21 04:21:18 UTC,26.6,92.4,1732.36,6.7,3712,25392,32,57,46.698
2021-03-21 04:30:48 UTC,26.6,92.9,1732.34,6.7,3744,25312,32,57,46.698
2021-03-21 04:37:30 UTC,26.3,93.4,1731.99,6.7,3696,25360,32,57,46.698
2021-03-21 04:38:55 UTC,26.3,93.7,1731.87,6.7,3664,25408,32,57,46.698
2021-03-15 06:50:05 UTC,26,93.9,1728.78,3053.3,4224,23008,32,59,46.16
2021-03-15 07:02:04 UTC,26.5,92.7,1729.2,2696.7,3984,22112,32,59,46.16
2021-03-15 07:03:07 UTC,26.5,92.7,1729.2,2725,4272,25072,32,59,46.16
2021-03-15 06:52:12 UTC,26.2,93.6,1728.74,3327.5,4400,23952,32,59,46.16
2021-03-15 06:51:30 UTC,26.2,93.8,1728.7,3289.2,4192,28384,32,59,46.16
2021-03-15 06:53:16 UTC,26.4,93.4,1728.78,3270.8,4480,24304,32,59,46.16
2021-03-15 06:59:35 UTC,26.4,93,1729.12,2627.5,4000,25712,32,59,46.16
2021-03-15 06:55:43 UTC,26.4,92.9,1728.98,2910.8,4144,25616,32,59,46.16
2021-03-15 06:59:14 UTC,26.4,93,1729.13,2625,4000,21200,32,59,46.16
2021-03-15 06:55:22 UTC,26.4,93.1,1728.89,2962.5,4112,28256,32,59,46.16
2021-03-15 06:56:25 UTC,26.4,93.1,1729,2815,4064,22672,32,59,46.16
2021-03-15 06:58:32 UTC,26.4,93,1729.12,2637.5,4032,20944,32,59,46.16
2021-03-15 06:53:58 UTC,26.4,93.4,1728.83,3179.2,4272,25584,32,59,46.16
2021-03-15 06:50:26 UTC,26.1,93.8,1728.75,3126.7,4208,28336,32,59,46.16
2021-03-15 06:46:54 UTC,26.1,93.9,1728.58,2236.7,4176,28368,32,59,46.16
2021-03-15 06:46:33 UTC,26.1,93.9,1728.49,2160,4224,20912,32,59,46.16
2021-03-15 07:04:32 UTC,26.6,92.4,1729.25,2769.2,4000,25552,32,59,46.16
2021-03-15 07:03:49 UTC,26.6,92.7,1729.22,2746.7,3984,26032,32,59,46.16
2021-03-15 07:01:21 UTC,26.6,92.9,1729.18,2668.3,4016,28256,32,59,46.16
2021-03-15 07:05:35 UTC,26.6,92.5,1729.26,2802.5,4160,24064,32,59,46.16
2021-03-15 07:04:53 UTC,26.6,92.4,1729.26,2780,4032,25536,32,59,46.16
2021-03-15 07:04:11 UTC,26.6,92.4,1729.24,2757.5,4160,23840,32,59,46.16
2021-03-15 07:03:28 UTC,26.6,92.7,1729.21,2735.8,3968,25968,32,59,46.16
2021-03-15 06:52:55 UTC,26.3,93.4,1728.74,3304.2,4560,24688,32,59,46.16
2021-03-15 06:52:33 UTC,26.3,93.6,1728.73,3323.3,4256,28032,32,59,46.16
2021-03-15 06:48:19 UTC,26,94,1728.7,2612.5,4288,25584,32,59,45.622
2021-03-15 06:49:44 UTC,26,93.9,1728.8,2976.7,4352,25264,32,59,45.622
2021-03-15 06:46:12 UTC,26,93.8,1728.44,2091.7,4496,24672,32,59,45.622
2021-03-15 07:00:18 UTC,26.5,93,1729.14,2640,4016,23600,32,59,45.622
2021-03-15 06:59:56 UTC,26.5,93,1729.13,2632.5,3968,21152,32,59,45.622
2021-03-15 07:05:14 UTC,26.5,92.4,1729.26,2791.7,4208,25088,32,59,45.622
2021-03-15 06:54:40 UTC,26.5,93.1,1728.89,3071.7,4176,25648,32,59,45.622
2021-03-15 07:00:39 UTC,26.5,92.8,1729.15,2648.3,4048,25248,32,59,45.622
2021-03-15 06:58:53 UTC,26.5,93.1,1729.13,2628.3,4016,22752,32,59,45.622
2021-03-15 06:51:51 UTC,26.2,93.7,1728.72,3315.8,4208,21088,32,59,45.622
2021-03-15 06:51:09 UTC,26.2,93.8,1728.72,3246.7,4448,24768,32,59,45.622
2021-03-15 06:53:37 UTC,26.4,93.4,1728.81,3228.3,4320,25584,32,59,45.622
2021-03-15 06:57:50 UTC,26.4,93.2,1729.08,2673.3,4096,23712,32,59,45.622
2021-03-15 06:54:19 UTC,26.4,93.3,1728.85,3126.7,4208,25584,32,59,45.622
2021-03-15 06:58:11 UTC,26.4,93.1,1729.09,2652.5,4352,25040,32,59,45.622
2021-03-15 06:56:47 UTC,26.4,93.2,1729.03,2772.5,4064,26336,32,59,45.622
2021-03-15 06:47:58 UTC,26.1,93.9,1728.66,2515.8,4224,25552,32,59,45.622
2021-03-15 06:50:48 UTC,26.1,93.7,1728.73,3190.8,4176,21568,32,59,45.622
2021-03-15 06:47:37 UTC,26.1,93.8,1728.62,2416.7,4176,25584,32,59,45.622
2021-03-15 07:02:46 UTC,26.6,92.8,1729.2,2715.8,4000,28016,32,59,45.622
2021-03-15 07:01:43 UTC,26.6,92.9,1729.19,2682.5,4176,24112,32,59,45.622
2021-03-15 06:49:02 UTC,26,93.6,1728.74,2803.3,4240,25600,32,59,45.084
2021-03-15 07:02:25 UTC,26.5,92.7,1729.2,2706.7,4224,25056,32,59,45.084
2021-03-15 06:55:01 UTC,26.4,93.1,1728.9,3016.7,4096,25680,32,59,45.084
2021-03-15 06:57:29 UTC,26.4,93.1,1729.07,2701.7,4480,24768,32,59,45.084
2021-03-15 06:56:04 UTC,26.4,93,1729.02,2861.7,4064,27968,32,59,45.084
2021-03-15 06:48:40 UTC,26.1,94.1,1728.74,2707.5,4272,25664,32,59,45.084
2021-03-15 06:47:16 UTC,26.1,93.8,1728.61,2322.5,4336,23456,32,59,45.084
2021-03-15 07:01:00 UTC,26.6,92.9,1729.18,2657.5,4016,28304,32,59,45.084
2021-03-15 06:57:08 UTC,26.4,93.1,1729.05,2734.2,4272,24192,32,59,46.698
2021-03-16 05:46:08 UTC,26.5,94.5,1731.06,337.5,4496,25216,32,59,46.16
2021-03-16 05:48:36 UTC,26.5,94.8,1731.25,452.5,4400,25200,32,59,46.16
2021-03-16 05:52:07 UTC,26.5,94.9,1730.94,672.5,4416,25296,32,59,46.16
2021-03-16 05:51:25 UTC,26.5,94.9,1730.96,623.3,4512,25232,32,59,46.16
2021-03-16 05:48:15 UTC,26.5,94.7,1731.07,435,4512,25136,32,59,46.16
2021-03-16 04:59:55 UTC,26.7,94.5,1731.12,6.7,4144,25232,32,59,46.16
2021-03-16 04:59:34 UTC,26.7,94.5,1731.18,6.7,4160,25200,32,59,46.16
2021-03-16 05:01:41 UTC,26.7,94.5,1731.35,6.7,4032,25232,32,59,46.16
2021-03-16 05:00:58 UTC,26.7,94.5,1731.16,6.7,4032,25216,32,59,46.16
2021-03-16 04:55:21 UTC,26.7,94.5,1731.06,6.7,3968,25264,32,59,46.16
2021-03-16 05:00:37 UTC,26.7,94.5,1731.13,6.7,4048,25328,32,59,46.16
2021-03-16 05:03:48 UTC,26.7,94.5,1731.25,6.7,4064,25152,32,59,46.16
2021-03-16 05:10:10 UTC,26.7,94.3,1731.14,6.7,4048,25184,32,59,46.16
2021-03-16 05:20:23 UTC,26.7,94.3,1731.04,8.3,3920,25200,32,59,46.16
2021-03-16 05:36:36 UTC,26.7,94.3,1731.05,98.3,4320,25216,32,59,46.16
2021-03-16 05:23:12 UTC,26.7,94.3,1731.01,10.8,4000,25248,32,59,46.16
2021-03-16 05:24:16 UTC,26.7,94.1,1730.99,12.5,3904,25232,32,59,46.16
2021-03-16 04:58:52 UTC,26.7,94.6,1731.17,6.7,4112,25184,32,59,46.16
2021-03-16 04:57:49 UTC,26.7,94.6,1731.15,6.7,4176,25168,32,59,46.16
2021-03-16 04:57:28 UTC,26.7,94.6,1731.08,6.7,4224,25200,32,59,46.16
2021-03-16 04:58:31 UTC,26.7,94.6,1731.16,6.7,4144,25184,32,59,46.16
2021-03-16 05:16:30 UTC,26.7,94.4,1731.02,7.5,4032,25200,32,59,46.16
2021-03-16 05:10:31 UTC,26.7,94.4,1731.26,6.7,3856,25168,32,59,46.16
2021-03-16 05:16:52 UTC,26.7,94.4,1730.98,7.5,4032,25296,32,59,46.16
2021-03-16 05:42:35 UTC,26.7,94.4,1731.06,219.2,4128,25232,32,59,46.16
2021-03-16 05:41:53 UTC,26.7,94.4,1731.05,200.8,4192,25168,32,59,46.16
2021-03-16 05:37:39 UTC,26.7,94.4,1731,114.2,4304,25168,32,59,46.16
2021-03-16 05:06:37 UTC,26.7,94.4,1731.16,6.7,4112,25200,32,59,46.16
2021-03-16 05:43:17 UTC,26.7,94.4,1731.05,240,4128,25184,32,59,46.16
2021-03-16 05:09:06 UTC,26.7,94.4,1731.15,6.7,3968,25200,32,59,46.16
2021-03-16 05:14:44 UTC,26.7,94.4,1731.06,6.7,3904,25248,32,59,46.16
2021-03-16 05:17:55 UTC,26.7,94.4,1731.09,7.5,3888,25216,32,59,46.16
2021-03-16 05:13:20 UTC,26.7,94.4,1731.12,6.7,3936,25248,32,59,46.16
2021-03-16 05:38:21 UTC,26.7,94.4,1731.02,125.8,4272,25232,32,59,46.16
2021-03-16 05:15:48 UTC,26.7,94.4,1731.03,7.5,3920,25040,32,59,46.16
2021-03-16 05:06:16 UTC,26.7,94.4,1731.12,6.7,4112,25136,32,59,46.16
2021-03-16 05:42:14 UTC,26.7,94.4,1731.05,210,4112,25232,32,59,46.16
2021-03-16 05:04:30 UTC,26.7,94.4,1731.21,6.7,4080,25216,32,59,46.16
2021-03-16 05:05:55 UTC,26.7,94.4,1731.15,6.7,4144,25120,32,59,46.16
2021-03-16 05:01:20 UTC,26.7,94.4,1731.21,6.7,4128,25184,32,59,46.16
2021-03-16 05:28:50 UTC,26.7,94.2,1730.98,28.3,3968,25264,32,59,46.16
2021-03-16 05:23:34 UTC,26.7,94.2,1731.01,11.7,3984,25168,32,59,46.16
2021-03-16 05:33:25 UTC,26.7,94.2,1731.07,61.7,4176,25120,32,59,46.16
2021-03-16 05:49:19 UTC,26.4,94.8,1731.12,490.8,4432,25216,32,59,46.16
2021-03-16 05:51:04 UTC,26.4,94.9,1731.02,600,4464,25232,32,59,46.16
2021-03-16 05:12:38 UTC,26.6,94.5,1731.14,6.7,3952,25216,32,59,46.16
2021-03-16 05:44:42 UTC,26.6,94.5,1731.07,284.2,4272,25184,32,59,46.16
2021-03-16 05:18:58 UTC,26.6,94.5,1731.1,7.5,3968,25184,32,59,46.16
2021-03-16 05:41:31 UTC,26.6,94.5,1731.04,192.5,4160,25200,32,59,46.16
2021-03-16 05:19:20 UTC,26.6,94.5,1731.06,8.3,3904,25168,32,59,46.16
2021-03-16 05:11:55 UTC,26.6,94.5,1731.18,6.7,3904,25232,32,59,46.16
2021-03-16 05:45:25 UTC,26.6,94.5,1731.06,309.2,4384,25200,32,59,46.16
2021-03-16 05:02:23 UTC,26.6,94.5,1731.31,6.7,4080,25328,32,59,46.16
2021-03-16 04:51:07 UTC,26.6,94.5,1731.14,6.7,3936,25200,32,59,46.16
2021-03-16 04:49:21 UTC,26.6,94.5,1731.25,6.7,3888,25184,32,59,46.16
2021-03-16 04:54:39 UTC,26.6,94.5,1731.11,6.7,3968,25152,32,59,46.16
2021-03-16 04:46:11 UTC,26.6,94.5,1731.22,6.7,3936,25040,32,59,46.16
2021-03-16 04:51:50 UTC,26.6,94.5,1731.14,6.7,3888,25216,32,59,46.16
2021-03-16 04:32:08 UTC,26.6,94.5,1731.5,6.7,3904,25232,32,59,46.16
2021-03-16 04:53:36 UTC,26.6,94.5,1731.14,6.7,3936,25168,32,59,46.16
2021-03-16 04:56:24 UTC,26.6,94.5,1731.09,6.7,4064,25264,32,59,46.16
2021-03-16 05:21:05 UTC,26.6,94.3,1731.04,9.2,3872,25136,32,59,46.16
2021-03-16 05:07:41 UTC,26.6,94.3,1731.19,6.7,3984,25200,32,59,46.16
2021-03-16 05:22:51 UTC,26.6,94.3,1731.01,10.8,3904,25136,32,59,46.16
2021-03-16 05:22:09 UTC,26.6,94.3,1731.01,10,3888,25184,32,59,46.16
2021-03-16 05:22:30 UTC,26.6,94.3,1731,10,3872,25200,32,59,46.16
2021-03-16 05:10:52 UTC,26.6,94.3,1731.29,6.7,3904,25200,32,59,46.16
2021-03-16 05:46:29 UTC,26.6,94.6,1731.07,352.5,4464,25248,32,59,46.16
2021-03-16 05:45:47 UTC,26.6,94.6,1731.08,322.5,4464,25216,32,59,46.16
2021-03-16 05:46:50 UTC,26.6,94.6,1731.13,366.7,4400,25200,32,59,46.16
2021-03-16 04:58:10 UTC,26.6,94.6,1731.16,6.7,4176,25184,32,59,46.16
2021-03-16 04:52:53 UTC,26.6,94.6,1731.12,6.7,3920,25200,32,59,46.16
2021-03-16 04:52:32 UTC,26.6,94.6,1731.13,6.7,3888,25312,32,59,46.16
2021-03-16 04:53:14 UTC,26.6,94.6,1731.11,6.7,3984,25280,32,59,46.16
2021-03-16 04:50:46 UTC,26.6,94.6,1731.15,6.7,3904,25184,32,59,46.16
2021-03-16 05:19:41 UTC,26.6,94.4,1731.04,8.3,3888,25104,32,59,46.16
2021-03-16 05:14:23 UTC,26.6,94.4,1731.06,6.7,4000,25248,32,59,46.16
2021-03-16 05:15:05 UTC,26.6,94.4,1731.04,6.7,3936,25088,32,59,46.16
2021-03-16 05:18:37 UTC,26.6,94.4,1731.14,7.5,3856,25152,32,59,46.16
2021-03-16 05:08:23 UTC,26.6,94.4,1731.22,6.7,3936,25200,32,59,46.16
2021-03-16 04:47:36 UTC,26.6,94.4,1731.29,6.7,3888,25200,32,59,46.16
2021-03-16 04:47:15 UTC,26.6,94.4,1731.23,6.7,3904,25168,32,59,46.16
2021-03-16 04:43:23 UTC,26.6,94.4,1731.34,6.7,3920,25248,32,59,46.16
2021-03-16 04:47:57 UTC,26.6,94.4,1731.28,6.7,3872,25216,32,59,46.16
2021-03-16 04:45:08 UTC,26.6,94.7,1731.33,6.7,3984,25216,32,59,46.16
2021-03-16 05:35:53 UTC,26.8,94.3,1731.06,88.3,4256,25184,32,59,46.16
2021-03-16 05:34:28 UTC,26.8,94.3,1731.09,71.7,4208,25200,32,59,46.16
2021-03-16 05:35:11 UTC,26.8,94.3,1731.06,79.2,4288,25248,32,59,46.16
2021-03-16 05:34:07 UTC,26.8,94.3,1731.06,68.3,4176,25200,32,59,46.16
2021-03-16 05:31:39 UTC,26.8,94.1,1730.99,46.7,3984,25232,32,59,46.16
2021-03-16 05:32:21 UTC,26.8,94.1,1731.02,52.5,4128,25200,32,59,46.16
2021-03-16 05:24:58 UTC,26.8,94.1,1730.99,14.2,3920,25168,32,59,46.16
2021-03-16 05:31:18 UTC,26.8,94.1,1730.99,44.2,3984,25088,32,59,46.16
2021-03-16 04:38:06 UTC,26.8,94.1,1731.38,6.7,4032,25136,32,59,46.16
2021-03-16 05:39:25 UTC,26.8,94.4,1731.04,145.8,4256,25280,32,59,46.16
2021-03-16 05:39:04 UTC,26.8,94.4,1731.06,139.2,4320,25120,32,59,46.16
2021-03-16 05:39:46 UTC,26.8,94.4,1731.06,153.3,4240,25216,32,59,46.16
2021-03-16 05:04:52 UTC,26.8,94.4,1731.2,6.7,4144,25088,32,59,46.16
2021-03-16 05:05:34 UTC,26.8,94.4,1731.14,6.7,4128,25216,32,59,46.16
2021-03-16 05:28:29 UTC,26.8,94.2,1730.97,26.7,4016,25168,32,59,46.16
2021-03-16 04:38:49 UTC,26.8,94.2,1731.4,6.7,4096,25248,32,59,46.16
2021-03-16 05:45:03 UTC,26.5,94.5,1731.11,297.5,4288,25184,32,59,47.236
2021-03-16 05:47:54 UTC,26.5,94.7,1731.12,416.7,4464,25280,32,59,47.236
2021-03-16 05:21:48 UTC,26.7,94.3,1731,9.2,3888,25152,32,59,47.236
2021-03-16 05:06:59 UTC,26.7,94.3,1731.14,6.7,4048,25232,32,59,47.236
2021-03-16 05:36:14 UTC,26.7,94.3,1731.05,93.3,4272,25168,32,59,47.236
2021-03-16 04:24:23 UTC,26.7,94.3,1731.5,6.7,4048,25232,32,59,47.236
2021-03-16 04:36:00 UTC,26.7,94.3,1731.34,6.7,4000,25248,32,59,47.236
2021-03-16 05:42:56 UTC,26.7,94.4,1731.01,230,4128,25104,32,59,47.236
2021-03-16 05:13:41 UTC,26.7,94.4,1731.14,6.7,3904,25200,32,59,47.236
2021-03-16 05:09:48 UTC,26.7,94.4,1731.13,6.7,3920,25200,32,59,47.236
2021-03-16 05:04:09 UTC,26.7,94.4,1731.23,6.7,4048,25216,32,59,47.236
2021-03-16 05:32:43 UTC,26.7,94.2,1731.03,55,4128,25296,32,59,47.236
2021-03-16 05:11:34 UTC,26.6,94.5,1731.19,6.7,3904,25152,32,59,47.236
2021-03-16 04:48:18 UTC,26.6,94.5,1731.26,6.7,3936,24992,32,59,47.236
2021-03-16 04:31:47 UTC,26.6,94.5,1731.5,6.7,3936,25120,32,59,47.236
2021-03-16 04:51:28 UTC,26.6,94.5,1731.14,6.7,3888,25200,32,59,47.236
2021-03-16 04:32:50 UTC,26.6,94.5,1731.44,6.7,3968,25184,32,59,47.236
2021-03-16 04:33:53 UTC,26.6,94.5,1731.37,6.7,4064,25312,32,59,47.236
2021-03-16 04:50:04 UTC,26.6,94.6,1731.23,6.7,3920,25152,32,59,47.236
2021-03-16 04:50:25 UTC,26.6,94.6,1731.19,6.7,3936,25184,32,59,47.236
2021-03-16 04:52:11 UTC,26.6,94.6,1731.14,6.7,3952,25280,32,59,47.236
2021-03-16 05:14:02 UTC,26.6,94.4,1731.08,6.7,3936,25168,32,59,47.236
2021-03-16 04:42:41 UTC,26.6,94.4,1731.34,6.7,3920,25184,32,59,47.236
2021-03-16 04:46:33 UTC,26.6,94.4,1731.2,6.7,3904,25216,32,59,47.236
2021-03-16 05:21:26 UTC,26.6,94.2,1731.05,9.2,3952,25088,32,59,47.236
2021-03-16 05:34:49 UTC,26.8,94.3,1731.08,75.8,4224,25216,32,59,47.236
2021-03-16 05:24:37 UTC,26.8,94.1,1730.98,13.3,3904,25200,32,59,47.236
2021-03-16 05:36:57 UTC,26.8,94.4,1731.03,103.3,4368,25184,32,59,47.236
2021-03-16 04:39:31 UTC,26.8,94.2,1731.37,6.7,4048,25072,32,59,47.236
2021-03-16 04:39:10 UTC,26.8,94.2,1731.4,6.7,4096,25232,32,59,47.236
2021-03-16 05:51:46 UTC,26.5,94.9,1730.94,648.3,4480,25200,32,59,46.698
2021-03-16 05:50:43 UTC,26.5,94.9,1731.06,577.5,4464,25168,32,59,46.698
2021-03-16 05:08:45 UTC,26.7,94.5,1731.17,6.7,3920,25248,32,59,46.698
2021-03-16 05:41:10 UTC,26.7,94.5,1731.02,184.2,4208,25232,32,59,46.698
2021-03-16 05:40:28 UTC,26.7,94.5,1731.09,169.2,4192,25216,32,59,46.698
2021-03-16 04:55:00 UTC,26.7,94.5,1731.06,6.7,3904,25200,32,59,46.698
2021-03-16 05:00:16 UTC,26.7,94.5,1731.14,6.7,4096,25184,32,59,46.698
2021-03-16 05:03:06 UTC,26.7,94.5,1731.25,6.7,4144,25216,32,59,46.698
2021-03-16 05:03:27 UTC,26.7,94.5,1731.25,6.7,4144,25216,32,59,46.698
2021-03-16 04:59:13 UTC,26.7,94.5,1731.19,6.7,4160,25072,32,59,46.698
2021-03-16 05:17:34 UTC,26.7,94.3,1731,7.5,3968,25232,32,59,46.698
2021-03-16 05:20:44 UTC,26.7,94.3,1731.07,8.3,3904,25216,32,59,46.698
2021-03-16 05:33:46 UTC,26.7,94.3,1731.06,65,4144,25072,32,59,46.698
2021-03-16 05:07:20 UTC,26.7,94.3,1731.18,6.7,3952,25328,32,59,46.698
2021-03-16 05:16:09 UTC,26.7,94.3,1731.02,6.7,3952,25216,32,59,46.698
2021-03-16 05:30:14 UTC,26.7,94.1,1730.96,36.7,3936,25200,32,59,46.698
2021-03-16 05:30:57 UTC,26.7,94.1,1730.96,41.7,3920,25168,32,59,46.698
